,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
5119,700,France,Male,37,3,77608.46,2,yes,yes,175373.46
5120,663,France,Male,26,5,141462.13,1,yes,no,440.2
5121,677,Spain,Female,35,0,0.0,2,no,no,76637.38
5122,655,France,Male,27,2,131691.33,1,yes,no,49480.66
5123,832,Spain,Male,29,8,93833.86,1,no,yes,10417.87
5124,721,Spain,Female,46,7,137933.39,1,yes,yes,67976.57
5125,542,Spain,Male,54,8,105770.14,1,no,yes,140929.98
5126,654,Spain,Female,54,5,0.0,2,no,yes,47139.06
5127,821,Spain,Female,38,8,0.0,2,no,yes,126241.4
5128,508,France,Female,38,3,166328.65,2,no,yes,22614.19
5129,588,Germany,Female,42,2,164307.77,1,yes,no,48498.19
5130,691,Germany,Male,38,9,163965.69,2,no,yes,103511.26
5131,664,France,Male,40,7,125608.72,1,yes,no,122073.48
5132,439,France,Female,66,9,0.0,1,yes,no,65535.56
5133,479,Spain,Male,37,6,118433.94,1,no,yes,160060.9
5134,850,France,Female,55,10,98488.08,1,yes,no,155879.57
5135,518,France,Male,40,4,0.0,2,no,yes,194416.58
5136,717,Germany,Female,64,10,98362.35,2,yes,yes,21630.21
5137,698,France,Female,51,6,144237.91,4,yes,no,157143.61
5138,850,France,Male,34,6,0.0,1,no,yes,52796.31
5139,700,Spain,Male,47,4,0.0,1,yes,no,121798.52
5140,626,France,Female,29,4,105767.28,2,no,no,41104.82
5141,774,Spain,Male,32,9,0.0,2,yes,no,10604.48
5142,719,Spain,Female,48,5,0.0,2,no,no,78563.66
5143,646,Spain,Male,31,2,0.0,1,yes,yes,170821.43
5144,485,France,Female,25,3,134467.26,1,yes,yes,113266.09
5145,784,Germany,Male,38,1,138515.02,1,yes,yes,171768.76
5146,850,Germany,Male,32,2,128647.98,2,no,no,54416.18
5147,669,France,Female,38,9,121858.98,1,yes,no,130755.34
5148,731,Spain,Male,70,3,0.0,2,yes,yes,141180.66
5149,721,France,Female,49,1,120108.56,1,no,yes,183421.76
5150,515,France,Female,37,0,196853.62,1,yes,yes,132770.11
5151,774,France,Female,35,3,121418.62,1,yes,yes,24400.37
5152,585,Spain,Male,36,10,0.0,2,yes,yes,180318.6
5153,695,France,Female,29,9,0.0,2,yes,no,111565.45
5154,729,Germany,Female,42,4,97495.8,2,no,no,2002.5
5155,713,France,Female,42,3,0.0,2,no,no,82565.01
5156,555,Spain,Male,33,5,127343.4,1,no,yes,121789.3
5157,699,Spain,Female,50,0,158633.61,1,yes,no,193785.87
5158,587,France,Male,55,9,0.0,1,yes,no,64593.07
5159,762,Spain,Female,69,9,183744.98,1,yes,yes,196993.69
5160,510,France,Male,44,6,0.0,2,yes,yes,175518.31
5161,842,Spain,Male,46,9,0.0,1,no,no,17268.02
5162,608,France,Male,31,7,79962.92,2,yes,no,60901.72
5163,850,France,Female,36,10,0.0,2,yes,yes,100750.03
5164,642,France,Male,36,4,0.0,2,yes,yes,195224.91
5165,850,France,Male,33,7,140956.99,1,no,no,3510.18
5166,455,Spain,Female,43,6,0.0,1,yes,yes,81250.79
5167,726,France,Male,29,7,0.0,2,yes,yes,91844.14
5168,544,Spain,Male,30,8,145241.63,1,yes,yes,80676.83
5169,651,Germany,Male,31,7,138008.06,2,yes,no,129912.74
5170,814,France,Female,31,4,0.0,2,yes,yes,142029.17
5171,537,France,Male,39,2,0.0,2,yes,yes,137651.6
5172,553,France,Male,37,2,0.0,2,yes,no,33877.29
5173,800,Spain,Male,38,9,0.0,1,yes,no,78744.39
5174,791,France,Male,34,7,0.0,2,yes,no,96734.46
5175,699,Spain,Female,29,9,127570.93,2,yes,no,164756.81
5176,756,France,Female,28,6,0.0,1,yes,yes,164394.65
5177,591,Spain,Female,27,5,107812.67,1,no,yes,162501.83
5178,850,Germany,Male,22,7,91560.58,2,no,no,10541.38
5179,760,Germany,Male,34,6,121303.77,2,yes,yes,59325.21
5180,569,Spain,Male,43,8,161546.68,2,no,yes,178187.28
5181,661,Spain,Female,35,5,128415.45,1,yes,no,142626.49
5182,670,France,Female,31,2,57530.06,1,yes,yes,181893.31
5183,694,France,Male,38,1,0.0,2,no,yes,156858.2
5184,728,France,Female,28,4,142243.54,2,yes,no,33074.51
5185,764,Germany,Female,39,9,138341.51,1,yes,no,50072.94
5186,639,France,Male,32,9,0.0,2,yes,no,111340.36
5187,683,France,Female,30,2,0.0,2,no,yes,100496.84
5188,663,Spain,Male,30,4,0.0,3,yes,no,101371.05
5189,826,Spain,Male,41,5,146466.46,2,no,no,180934.67
5190,735,Spain,Male,36,5,0.0,2,yes,no,105152.17
5191,682,France,Female,58,1,0.0,1,yes,yes,706.5
5192,663,France,Female,39,8,0.0,2,yes,yes,101168.9
5193,562,Spain,Female,29,9,120307.58,1,yes,yes,6795.61
5194,696,France,Male,27,4,87637.26,2,no,no,196111.35
5195,850,Spain,Male,38,2,94652.04,1,yes,yes,171960.76
5196,719,France,Female,22,7,114415.84,1,yes,yes,177497.4
5197,804,France,Female,71,8,0.0,2,no,yes,147995.96
5198,604,France,Male,40,1,84315.02,1,no,no,36209.1
5199,782,Spain,Female,27,3,0.0,2,yes,no,143614.01
5200,512,Germany,Male,42,9,93955.83,2,yes,no,14828.54
5201,569,France,Male,36,1,67087.69,1,yes,no,154775.7
5202,597,Germany,Female,22,6,101528.61,1,yes,no,70529.0
5203,753,Germany,Male,30,1,110824.52,1,yes,yes,57896.27
5204,430,France,Female,33,8,0.0,1,yes,yes,69759.91
5205,756,France,Male,28,8,179960.2,1,yes,no,89938.08
5206,493,France,Male,38,3,134006.77,1,yes,no,89578.32
5207,777,Germany,Female,37,10,121532.17,2,yes,yes,73464.88
5208,779,Spain,Female,38,7,0.0,2,yes,yes,138542.87
5209,702,Spain,Female,38,2,0.0,1,yes,yes,161888.63
5210,551,France,Male,35,7,129717.3,2,no,no,86937.2
5211,749,Germany,Male,22,4,94762.16,2,yes,yes,42241.54
5212,742,Germany,Male,55,5,155196.17,1,no,yes,121207.66
5213,752,Germany,Male,29,4,129514.99,1,yes,yes,102930.46
5214,740,Germany,Female,57,3,113386.36,2,yes,yes,65121.63
5215,576,France,Male,24,3,0.0,1,no,yes,78498.04
5216,637,Spain,Male,43,3,172196.23,1,yes,yes,104769.96
5217,724,France,Male,28,5,97612.12,1,yes,yes,96498.14
5218,685,France,Male,20,4,104719.94,2,yes,no,38691.34
5219,625,France,Female,38,7,0.0,1,yes,no,164804.02
5220,571,Germany,Male,37,9,139592.98,3,yes,no,104152.65
5221,584,Spain,Female,29,4,0.0,2,yes,no,88866.92
5222,550,France,Female,22,7,139096.85,1,yes,no,129890.94
5223,662,Spain,Female,72,7,140301.72,1,no,yes,179258.67
5224,803,Spain,Male,43,3,0.0,1,yes,no,72051.44
5225,615,France,Male,66,7,0.0,2,yes,yes,74580.8
5226,481,Spain,Male,39,1,111233.09,1,yes,yes,123995.15
5227,701,France,Male,23,3,0.0,2,yes,no,38960.59
5228,751,France,Male,29,10,147737.63,1,no,yes,94951.27
5229,675,France,Male,35,8,0.0,2,yes,yes,56642.97
5230,733,Germany,Male,40,5,125725.02,2,yes,yes,50783.1
5231,822,France,Male,38,6,128289.7,3,yes,no,9149.96
5232,559,France,Female,46,5,0.0,1,yes,no,21006.1
5233,731,Germany,Female,49,4,88826.07,1,yes,yes,33759.41
5234,678,France,Female,41,1,143443.61,1,yes,no,196622.28
5235,645,France,Female,68,9,0.0,4,yes,yes,176353.87
5236,701,France,Male,29,2,0.0,2,yes,no,176943.59
5237,554,Spain,Male,26,8,149134.46,1,yes,yes,177966.24
5238,723,France,Male,30,3,124119.54,1,yes,no,162198.32
5239,766,Germany,Male,44,3,116822.7,1,no,no,197643.24
5240,597,France,Female,24,1,103219.47,1,yes,no,60420.07
5241,574,France,Male,41,1,0.0,2,no,no,70550.0
5242,655,Germany,Female,40,0,81954.6,1,yes,yes,198798.44
5243,780,Germany,Female,37,10,95196.26,1,yes,no,126310.39
5244,672,Spain,Male,43,5,0.0,2,yes,yes,64515.5
5245,717,France,Male,38,7,0.0,2,yes,yes,158580.05
5246,521,France,Female,32,2,136555.01,2,yes,yes,129353.21
5247,633,France,Male,59,5,0.0,1,yes,yes,137273.97
5248,669,France,Male,39,3,119452.03,1,yes,yes,171575.54
5249,740,France,Male,44,9,0.0,1,no,yes,96528.0
5250,462,Germany,Female,24,9,69881.09,2,no,yes,64421.02
5251,619,France,Male,39,5,0.0,2,yes,yes,158444.61
5252,665,France,Female,44,7,0.0,2,yes,yes,66548.58
5253,655,Spain,Female,27,9,0.0,2,no,no,108008.05
5254,463,Spain,Male,20,8,204223.03,1,yes,no,128268.39
5255,799,France,Female,63,1,110314.21,2,yes,no,37464.0
5256,713,Spain,Female,48,1,163760.82,1,no,no,157381.14
5257,807,Germany,Female,31,1,141069.18,3,yes,yes,194257.11
5258,728,France,Male,38,1,115934.74,1,yes,yes,139059.05
5259,582,France,Male,52,2,151457.88,1,no,yes,40893.61
5260,704,Germany,Female,35,3,154206.07,2,yes,yes,40261.49
5261,714,France,Female,26,9,89928.99,1,yes,no,46203.31
5262,628,France,Male,30,8,89182.09,1,yes,yes,13126.9
5263,809,Germany,Male,41,1,79706.25,2,yes,no,165675.01
5264,547,Spain,Female,44,5,0.0,3,no,no,5459.07
5265,560,France,Female,27,5,0.0,2,yes,no,131919.48
5266,811,France,Male,31,7,117799.28,1,yes,yes,182372.35
5267,584,France,Male,26,4,0.0,2,yes,no,147600.54
5268,691,France,Male,28,1,0.0,2,no,no,92865.41
5269,680,Germany,Male,34,6,146422.22,1,yes,no,67142.97
5270,588,Germany,Male,33,9,150186.22,2,yes,yes,65611.01
5271,721,Germany,Male,40,6,100275.88,1,yes,no,138564.48
5272,850,France,Male,47,6,0.0,1,yes,no,187391.02
5273,529,France,Male,32,9,147493.89,1,yes,no,33656.35
5274,622,France,Male,43,8,0.0,2,yes,no,100618.17
5275,683,France,Female,42,8,0.0,2,no,yes,198134.9
5276,575,France,Male,29,4,121823.4,2,yes,yes,50368.87
5277,577,Spain,Female,40,1,0.0,2,yes,yes,108787.0
5278,510,Germany,Male,31,0,113688.63,1,yes,no,33099.41
5279,652,Spain,Female,40,7,100471.34,1,yes,yes,124550.88
5280,569,Germany,Female,28,3,100032.52,1,yes,no,5159.21
5281,687,Spain,Male,31,3,0.0,2,no,no,48228.1
5282,822,France,Male,32,8,116358.0,1,yes,no,108798.36
5283,656,Germany,Female,23,4,163549.63,1,no,yes,21085.12
5284,745,Germany,Male,51,3,99183.9,1,yes,yes,28922.25
5285,386,Spain,Female,53,1,131955.07,1,yes,yes,62514.65
5286,684,Spain,Female,41,1,134177.06,1,no,no,177506.66
5287,635,Spain,Female,38,1,0.0,2,yes,no,90605.05
5288,582,France,Male,30,2,0.0,2,yes,yes,132029.95
5289,613,Spain,Male,19,5,0.0,1,yes,yes,176903.35
5290,795,Germany,Female,56,9,94348.94,1,yes,no,29239.29
5291,659,France,Female,32,2,155584.21,1,no,yes,153662.88
5292,745,France,Female,28,6,0.0,2,yes,no,154389.18
5293,604,Spain,Female,41,10,0.0,2,yes,yes,166224.39
5294,509,Germany,Male,32,9,170661.47,1,yes,yes,21646.2
5295,706,Germany,Female,29,6,185544.36,1,yes,no,171037.63
5296,619,Spain,Female,44,6,52831.13,1,yes,yes,112649.22
5297,572,Germany,Male,51,8,97750.07,3,yes,yes,193014.26
5298,695,France,Male,36,6,114007.5,2,yes,no,118120.88
5299,543,France,Female,71,1,104308.77,1,yes,yes,25650.04
5300,640,France,Female,33,6,84719.13,2,yes,yes,113048.79
5301,672,France,Male,39,2,0.0,2,yes,no,87372.49
5302,701,France,Male,39,9,140236.98,1,no,yes,146651.99
5303,634,Spain,Male,25,9,0.0,2,yes,yes,8227.91
5304,531,Spain,Female,42,6,75302.85,2,no,no,57034.35
5305,699,France,Male,27,1,0.0,2,yes,no,93003.21
5306,605,France,Female,51,9,104760.82,1,yes,yes,165574.54
5307,534,France,Female,49,7,0.0,1,yes,no,13566.48
5308,449,Spain,Female,31,1,113693.0,1,no,no,82796.29
5309,684,Spain,Female,36,5,174180.39,1,yes,no,119830.08
5310,622,Germany,Male,42,9,115766.26,1,no,no,72155.85
5311,714,France,Female,40,0,0.0,2,yes,no,62762.12
5312,712,Spain,Female,48,8,0.0,2,yes,no,183235.33
5313,783,France,Female,72,5,121215.9,2,yes,yes,105206.48
5314,743,Germany,Male,45,10,144677.19,3,yes,no,22512.44
5315,683,France,Male,36,5,115350.63,1,yes,yes,122305.91
5316,654,Spain,Male,40,5,105683.63,1,yes,no,173617.09
5317,700,France,Male,37,1,135179.49,1,yes,no,160670.37
5318,744,Spain,Male,31,0,117551.23,1,yes,no,158958.9
5319,645,Germany,Male,25,1,157404.02,2,yes,no,93073.04
5320,525,Spain,Male,36,3,77910.23,1,yes,no,67238.01
5321,732,France,Male,25,0,110942.9,1,no,no,172576.56
5322,721,France,Female,40,7,0.0,2,yes,yes,122580.48
5323,622,France,Male,32,5,179305.09,1,yes,yes,149043.78
5324,654,Germany,Male,31,5,150593.59,2,yes,yes,105218.45
5325,529,France,Female,43,0,123815.86,1,yes,yes,78463.99
5326,720,Spain,Female,59,6,0.0,2,yes,yes,160849.43
5327,850,Germany,Female,25,8,69385.17,2,yes,no,87834.24
5328,667,Germany,Male,27,2,138032.15,1,yes,no,166317.71
5329,620,France,Male,41,3,0.0,2,yes,yes,137309.06
5330,616,France,Male,29,9,0.0,1,yes,yes,166984.44
5331,637,Germany,Female,46,2,143500.82,1,yes,no,166996.46
5332,710,Spain,Female,29,3,119670.18,1,yes,no,188022.44
5333,717,Spain,Male,33,1,99106.73,1,no,no,194467.23
5334,786,Germany,Male,24,2,120135.55,2,yes,yes,125449.47
5335,651,France,Female,39,8,0.0,1,yes,no,137452.57
5336,530,France,Female,55,4,120905.03,1,no,yes,123475.88
5337,815,Spain,Female,57,5,0.0,3,no,no,38941.44
5338,715,Germany,Female,34,9,102277.52,1,no,no,177852.57
5339,496,Germany,Female,55,4,125292.53,1,yes,yes,31532.96
5340,680,Spain,Male,42,0,0.0,1,yes,no,136377.21
5341,646,France,Female,51,4,101629.3,1,no,no,130541.1
5342,807,Germany,Male,47,1,171937.27,1,yes,yes,65636.92
5343,727,France,Male,47,7,0.0,2,yes,no,193305.35
5344,787,France,Male,25,5,0.0,2,yes,no,47307.9
5345,806,France,Male,34,6,0.0,2,no,no,100809.99
5346,603,France,Male,31,1,129743.75,1,yes,no,109145.2
5347,649,Spain,Male,32,1,0.0,1,no,yes,91167.19
5348,547,Germany,Male,41,3,151191.31,1,yes,no,175295.89
5349,684,Germany,Male,32,3,102630.13,2,yes,yes,127433.47
5350,477,France,Female,57,9,114023.64,2,yes,yes,71167.17
5351,558,Germany,Male,41,2,124227.14,1,yes,yes,111184.67
5352,695,France,Female,23,1,0.0,2,yes,yes,141756.32
5353,592,Spain,Male,35,6,80285.16,1,yes,no,72678.75
5354,789,France,Male,31,4,175477.15,1,yes,yes,172832.9
5355,597,France,Female,29,1,132144.35,1,yes,no,158086.33
5356,839,Germany,Male,47,2,136911.07,1,yes,yes,168184.62
5357,405,Germany,Male,31,5,133299.67,2,yes,yes,72950.14
5358,658,France,Male,39,7,0.0,2,yes,no,48378.4
5359,684,Germany,Male,42,1,117691.0,1,yes,yes,23135.65
5360,633,France,Male,35,10,0.0,2,yes,no,65675.47
5361,589,France,Male,46,9,0.0,2,yes,no,170676.67
5362,750,Germany,Female,37,1,133199.71,2,yes,yes,27366.77
5363,771,Spain,Male,51,5,135506.58,3,yes,yes,152479.64
5364,812,Germany,Male,33,2,127154.14,2,no,yes,105383.49
5365,539,Spain,Male,39,2,0.0,2,yes,yes,48189.94
5366,670,Germany,Female,42,5,49508.79,3,yes,yes,100324.01
5367,673,France,Male,41,5,0.0,1,yes,yes,65657.29
5368,538,France,Female,62,3,75051.49,1,no,no,17682.02
5369,575,Spain,Male,52,8,123925.23,1,no,no,111342.66
5370,682,France,Male,41,6,0.0,2,no,yes,134158.09
5371,712,France,Male,33,3,153819.58,1,yes,no,79176.09
5372,598,Spain,Female,39,5,0.0,2,yes,yes,83103.46
5373,776,Spain,Male,30,6,0.0,2,no,yes,63908.86
5374,606,Spain,Female,23,10,70417.79,1,no,yes,90896.04
5375,686,Spain,Male,38,7,111484.88,1,yes,yes,76076.2
5376,850,Spain,Male,38,1,146343.98,1,no,yes,103902.11
5377,642,France,Male,72,1,160541.0,2,yes,yes,142223.94
5378,606,Germany,Male,27,2,130274.26,2,yes,no,147533.09
5379,627,France,Female,21,7,98993.02,1,yes,yes,169156.64
5380,850,Spain,Male,36,0,0.0,2,yes,no,141242.57
5381,850,Germany,Male,32,9,141827.33,2,yes,yes,149458.73
5382,724,France,Female,40,6,110054.45,1,yes,yes,86950.72
5383,579,France,Male,28,4,0.0,2,yes,yes,176925.69
5384,727,Spain,Male,28,1,0.0,1,yes,no,40357.39
5385,813,Germany,Female,36,6,98088.09,1,no,yes,26687.22
5386,642,France,Male,48,9,118317.27,4,no,no,78702.98
5387,669,Spain,Male,22,10,0.0,2,yes,no,176163.74
5388,574,Germany,Male,54,1,99774.5,1,no,no,4896.11
5389,774,France,Female,32,4,0.0,2,no,no,114899.13
5390,735,France,Female,38,1,0.0,3,no,no,92220.12
5391,639,Spain,Female,27,8,133806.54,2,yes,no,6251.3
5392,738,Spain,Male,44,2,0.0,2,yes,no,43018.82
5393,835,France,Male,32,8,124993.29,2,yes,yes,27548.06
5394,637,Spain,Female,44,0,157622.58,1,yes,yes,120454.2
5395,589,Germany,Male,48,5,126111.61,1,no,yes,133961.19
5396,591,France,Male,42,9,161651.37,2,yes,yes,131753.97
5397,723,France,Female,40,7,142856.95,2,no,no,38019.74
5398,831,Germany,Male,44,3,111100.98,1,yes,yes,28144.07
5399,733,Spain,Male,35,8,102918.38,1,yes,yes,45959.86
5400,731,France,Female,30,5,0.0,2,yes,no,189528.72
5401,654,France,Male,47,10,0.0,2,yes,no,170481.98
5402,828,France,Male,37,4,0.0,2,yes,no,94845.45
5403,590,Spain,Male,22,7,125265.61,1,yes,yes,161253.08
5404,657,France,Male,37,4,82500.28,1,yes,yes,115260.72
5405,531,Germany,Female,64,2,175754.87,2,yes,yes,60721.4
5406,516,France,Female,47,6,109387.33,1,no,no,121365.45
5407,561,France,Male,37,1,100443.36,2,no,yes,101693.73
5408,682,Spain,Female,54,0,83102.72,2,yes,yes,54132.93
5409,575,Spain,Male,28,7,0.0,1,yes,yes,10666.05
5410,623,France,Female,28,4,0.0,2,yes,no,41227.67
5411,642,France,Female,40,7,0.0,2,yes,no,10712.82
5412,779,France,Female,48,2,115290.27,1,no,no,98912.69
5413,671,France,Female,42,6,0.0,2,yes,no,197202.48
5414,495,France,Female,40,1,140197.71,2,yes,no,150720.39
5415,850,France,Female,28,1,105245.34,1,no,yes,74780.13
5416,630,France,Male,50,8,0.0,2,no,yes,79377.45
5417,588,France,Male,32,1,0.0,2,yes,yes,8763.87
5418,562,Germany,Male,35,3,142296.13,1,no,yes,177112.7
5419,740,Spain,Female,56,4,99097.33,1,yes,yes,85016.64
5420,695,France,Male,28,5,171069.39,2,yes,yes,88689.4
5421,589,France,Female,39,7,0.0,2,no,no,95985.64
5422,607,France,Female,31,1,102523.88,1,yes,yes,166792.71
5423,794,France,Male,35,6,0.0,2,yes,yes,68730.91
5424,580,Germany,Male,44,9,143391.07,1,no,no,146891.07
5425,644,Germany,Female,44,8,106022.73,2,no,no,148727.42
5426,636,Spain,Female,36,1,0.0,1,yes,no,43134.58
5427,599,Germany,Male,36,3,128960.21,2,yes,yes,40318.33
5428,507,France,Female,35,2,0.0,2,yes,no,97633.93
5429,682,France,Female,48,7,0.0,2,yes,no,65069.03
5430,714,France,Female,24,7,0.0,2,yes,no,166335.0
5431,696,France,Female,25,8,126442.59,1,yes,no,121904.44
5432,599,Spain,Male,51,0,0.0,1,yes,yes,175235.99
5433,577,France,Male,37,2,127261.35,1,yes,no,56185.05
5434,733,Spain,Female,32,5,0.0,2,yes,no,131625.14
5435,647,France,Female,33,4,0.0,1,yes,no,152323.04
5436,831,France,Female,34,2,0.0,2,no,no,165840.94
5437,543,Germany,Male,30,6,73481.05,1,yes,yes,176692.65
5438,679,France,Male,34,7,160515.37,1,yes,no,121904.14
5439,713,Germany,Female,61,4,149525.34,2,yes,no,123663.63
5440,690,Germany,Male,43,2,166522.78,1,no,no,119644.59
5441,751,France,Male,29,1,135536.5,1,yes,no,66825.33
5442,613,Germany,Female,43,10,120481.69,1,no,no,94875.03
5443,701,Spain,Male,28,1,103421.32,1,no,yes,76304.73
5444,698,France,Male,33,5,135658.73,2,no,yes,39755.0
5445,451,France,Female,36,2,0.0,2,yes,yes,180142.42
5446,665,France,Male,28,8,191402.82,2,yes,no,83238.4
5447,726,Germany,Male,50,9,94504.35,1,no,yes,5078.9
5448,608,Germany,Female,44,5,126147.84,1,no,yes,132424.69
5449,549,France,Female,46,7,0.0,1,yes,yes,109057.56
5450,803,France,Male,33,6,0.0,2,yes,no,115676.61
5451,663,France,Male,43,4,87624.03,2,yes,no,149401.33
5452,558,France,Female,45,1,153697.53,2,no,no,89891.4
5453,714,France,Female,25,4,0.0,2,no,no,82500.84
5454,704,France,Male,39,5,0.0,1,yes,no,6416.92
5455,805,Germany,Female,45,9,116585.97,1,yes,no,189428.75
5456,659,Germany,Male,34,9,134464.58,2,yes,no,178833.34
5457,738,Germany,Male,62,10,83008.31,1,yes,yes,42766.03
5458,635,Spain,Male,35,2,113635.16,1,yes,no,90883.12
5459,530,Spain,Female,36,7,0.0,2,yes,no,80619.09
5460,661,Germany,Male,41,5,122552.48,2,no,yes,120646.4
5461,531,Spain,Male,31,2,118899.45,2,no,no,41409.36
5462,694,France,Female,29,5,99713.87,1,no,no,112317.89
5463,731,France,Female,36,6,0.0,1,no,no,152128.36
5464,556,France,Female,36,2,134208.22,1,no,yes,177670.57
5465,647,Germany,Female,41,1,85906.65,3,yes,no,189159.97
5466,850,Germany,Male,32,3,137714.25,1,no,yes,159403.68
5467,573,Spain,Male,33,1,160777.9,1,yes,yes,149536.15
5468,591,France,Male,45,5,0.0,2,yes,yes,155492.87
5469,723,France,Male,21,4,0.0,2,no,no,24847.02
5470,617,France,Male,25,1,102585.88,2,yes,yes,115387.4
5471,704,Germany,Female,39,10,102556.18,2,yes,no,171971.25
5472,457,Germany,Male,42,4,126772.57,1,no,yes,126106.4
5473,787,Germany,Female,38,3,158373.23,1,yes,yes,28228.35
5474,651,France,Female,34,9,0.0,2,yes,no,138113.71
5475,612,Germany,Male,42,5,141927.1,1,yes,yes,43018.98
5476,828,Spain,Male,47,1,109876.82,2,yes,no,83611.45
5477,724,France,Female,34,2,0.0,2,yes,yes,118863.38
5478,648,Germany,Male,44,9,111369.79,2,yes,yes,91947.74
5479,569,Spain,Male,35,3,116969.35,1,no,no,94488.82
5480,765,Germany,Female,34,8,136729.51,2,no,no,47058.21
5481,577,Germany,Female,44,1,152086.15,1,no,yes,44719.5
5482,603,Spain,Male,46,2,0.0,2,yes,no,174478.54
5483,568,Spain,Male,28,1,127289.28,1,no,no,45611.51
5484,748,Germany,Male,45,2,119852.01,1,no,no,73853.94
5485,573,Spain,Male,38,4,0.0,2,yes,yes,196517.43
5486,771,Spain,Female,41,5,0.0,2,no,yes,92914.67
5487,763,France,Male,35,9,0.0,1,yes,yes,31372.91
5488,410,France,Female,35,7,117183.74,1,yes,yes,109733.73
5489,728,France,Male,33,8,129907.63,1,no,yes,36083.96
5490,655,Spain,Female,78,2,0.0,2,no,yes,188435.38
5491,580,Germany,Female,36,6,145387.32,2,yes,yes,169963.2
5492,712,France,Male,35,7,124616.23,1,yes,yes,69320.97
5493,680,France,Male,31,9,0.0,2,yes,no,36145.53
5494,383,Spain,Female,48,8,95808.19,1,no,no,137702.01
5495,721,France,Male,35,10,0.0,2,yes,no,71594.26
5496,620,France,Female,42,1,0.0,2,no,yes,65565.92
5497,774,Spain,Female,36,8,117152.3,1,no,no,101828.39
5498,563,France,Male,35,3,106250.72,1,no,no,39546.32
5499,850,Germany,Female,27,8,111837.78,2,yes,yes,110805.79
5500,681,France,Male,47,9,97023.21,1,yes,yes,2168.13
5501,631,France,Female,31,8,137687.72,1,yes,no,190067.12
5502,614,Spain,Female,40,3,113348.5,1,yes,yes,77789.01
5503,704,Spain,Male,24,10,122109.78,1,yes,yes,127654.37
5504,786,France,Male,32,2,120452.4,2,no,no,79602.86
5505,534,France,Female,53,7,0.0,2,yes,yes,80619.17
5506,590,Spain,Male,34,0,65812.35,2,no,yes,160346.3
5507,583,Spain,Female,40,3,54428.37,1,yes,no,109638.78
5508,656,France,Female,75,3,0.0,2,yes,yes,1276.87
5509,597,France,Male,33,9,0.0,2,yes,no,49374.82
5510,588,Germany,Female,48,1,143279.58,2,yes,no,31580.8
5511,667,Germany,Male,32,0,103846.65,1,yes,no,20560.69
5512,627,France,Male,37,2,125190.86,1,no,yes,84584.69
5513,708,France,Female,33,8,0.0,2,no,yes,15246.83
5514,641,France,Male,65,6,38340.02,1,yes,no,32607.77
5515,527,Germany,Female,28,2,123802.98,2,yes,yes,155846.69
5516,592,France,Male,37,3,96651.03,1,yes,yes,3232.82
5517,465,France,Male,33,8,0.0,2,yes,no,177668.55
5518,628,France,Male,39,6,0.0,2,no,no,134441.6
5519,678,France,Male,43,1,133237.21,1,yes,no,111032.79
5520,570,France,Female,61,6,142105.35,1,yes,yes,45214.04
5521,815,France,Male,37,1,166115.42,1,yes,no,67208.3
5522,817,France,Female,37,6,81070.34,2,yes,no,80985.88
5523,717,France,Male,35,4,0.0,1,yes,yes,167573.06
5524,641,France,Female,53,0,123835.52,2,no,yes,160110.65
5525,624,France,Male,51,10,123401.43,2,yes,yes,127825.25
5526,579,Germany,Male,49,4,169377.31,1,yes,yes,123535.05
5527,698,France,Male,38,2,130015.24,1,yes,yes,41595.3
5528,645,France,Male,32,4,0.0,2,no,yes,97628.08
5529,691,France,Male,34,8,133936.04,2,yes,no,91359.79
